Sentiment
['Sentiments']
[0.06666666666666671]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.9]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.8]
[0.0]
[0.0]
[0.0]
[0.0]
[-0.4]
[0.0]
[0.0]
[0.0]
[-0.15555555555555559]
[0.0]
[0.0]
[0.0]
[0.0]
[0.044642857142857144]
[0.8]
[-0.2]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.16666666666666666]
[0.6000000000000001]
[0.0]
[0.0]
[0.35]
[0.0]
[0.5]
[0.39999999999999997]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.5333333333333333]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.25]
[0.35]
[0.0]
[0.25]
[0.0]
[0.0]
[-0.1]
[0.0]
[0.0]
[0.0]
[-0.2916666666666667]
[0.3]
[0.21666666666666665]
[0.46666666666666673]
[0.0]
[0.5]
[0.0]
[0.0]
[0.7000000000000001]
[0.8]
[0.8]
[0.7000000000000001]
[0.15]
[0.0]
[-0.5]
[0.0]
[0.125]
[0.13636363636363635]
[0.2357142857142857]
[0.8]
[0.9]
[0.0]
[0.0]
[1.0]
[0.45000000000000007]
[-0.13221153846153846]
[0.65]
[0.0]
[0.7000000000000001]
[-0.125]
[0.3666666666666667]
[0.5]
[0.5]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[-0.07857142857142857]
[0.3]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.10000000000000002]
[0.7]
[0.7]
[0.9]
[0.020833333333333315]
[0.0]
[0.0]
[0.7000000000000001]
[0.0]
[0.7000000000000001]
[0.0]
[-0.1]
[0.0]
[0.9]
[0.25]
[0.0]
[0.2]
[-0.03888888888888889]
[-0.3999999999999999]
[0.2]
[-0.8749999999999998]
[0.0]
[0.0]
[0.2]
[0.0]
[0.03409090909090909]
[0.0]
[0.2]
[0.9]
[0.0]
[0.44999999999999996]
[0.0]
[0.8]
[0.0]
[0.65]
[0.2857142857142857]
[-1.0]
[0.7]
[0.0]
[0.0]
[0.0]
[0.2]
[0.0]
[0.9]
[0.8]
[0.0]
[-1.0]
[0.0]
[0.0]
[0.0]
[0.55]
[0.8]
[0.9]
[0.0]
[0.13636363636363635]
[0.8]
[0.8]
[0.2857142857142857]
[0.0]
[0.0]
[0.4333333333333334]
[0.9375000000000001]
[0.0]
[0.8]
[-0.15]
[0.53]
[0.2]
[0.25]
[0.875]
[0.5]
[0.1]
[0.2]
[0.3]
[0.0]
[0.25]
[0.3125]
[0.0]
[0.0]
[0.25]
[0.0]
[0.2]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[-0.8]
[0.1]
[0.0]
[0.0]
[-0.4]
[0.1]
[0.2]
[0.175]
[0.19999999999999998]
[0.0]
[0.024999999999999994]
[-0.4]
[0.2]
[0.2]
[-0.30000000000000004]
[0.0]
[-0.175]
[0.3571428571428571]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.8]
[-0.2]
[0.625]
[0.14999999999999997]
[0.8]
[-0.1]
[0.13636363636363635]
[0.0]
[0.0]
[0.0]
[0.0]
[1.0]
[0.0]
[0.46875]
[0.35]
[0.0]
[0.8]
[-0.3]
[0.8]
[0.8]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.2857142857142857]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[-0.2]
[0.8]
[0.7]
[0.0]
[0.0]
[0.25]
[0.25]
[0.2]
[0.0]
[0.0]
[0.25]
[0.25]
[0.0]
[0.0]
[0.25]
[0.8]
[0.0]
[0.8]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.005681818181818177]
[0.8]
[0.0]
[0.0]
[0.0]
[0.0]
[0.13636363636363635]
[0.6]
[0.44285714285714284]
[0.0]
[0.01785714285714285]
[0.11818181818181818]
[0.375]
[0.0]
[0.0]
[0.0]
[0.75]
[0.4]
[0.0]
[-0.5]
[0.30000000000000004]
[0.0]
[0.0]
[0.0]
[0.0952020202020202]
[0.8]
[0.8]
[0.8]
[0.1]
[-0.6]
[0.0]
[0.39999999999999997]
[0.0]
[0.0]
[-0.125]
[0.9]
[1.0]
[0.2857142857142857]
[-0.23076923076923078]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[-0.4]
[0.0]
[0.0]
[0.65]
[0.9]
[0.0]
[0.0]
[0.0]
[0.0]
[0.5]
[0.0]
[0.0]
[0.2]
[0.5]
[0.5]
[0.8]
[-0.7142857142857143]
[0.0]
[0.0]
[-0.3]
[0.0]
[0.0]
[-0.4]
[0.0]
[0.0]
[0.0]
[0.08]
[0.0]
[0.0]
[0.2]
