Sentiment
['Sentiments']
[0.25]
[0.0]
[0.0]
[0.0]
[0.0]
[-0.24166666666666667]
[0.025]
[0.1]
[0.2681818181818182]
[0.0]
[0.0]
[0.875]
[0.175]
[1.0]
[0.5875]
[0.0]
[-0.3]
[0.0]
[0.6]
[0.3333333333333333]
[0.5875]
[0.125]
[-0.16666666666666666]
[0.0]
[0.0]
[0.0]
[0.5]
[0.26666666666666666]
[0.0]
[1.0]
[0.0]
[0.5]
[0.375]
[0.0]
[-0.00833333333333334]
[0.0]
[0.0]
[0.0]
[0.23484848484848483]
[0.44999999999999996]
[0.1361111111111111]
[-0.2]
[-0.07777777777777779]
[0.04444444444444443]
[0.0]
[-0.25]
[0.16]
[0.0]
[1.0]
[0.0]
[0.2]
[0.0]
[0.39999999999999997]
[0.03333333333333333]
[0.0]
[-0.5]
[0.1]
[0.0]
[0.0]
[0.0]
[0.0]
[-0.16666666666666666]
[0.0]
[0.0]
[1.0]
[0.35]
[0.0]
[0.15625]
[0.0]
[0.0]
[0.0]
[0.07878787878787878]
[0.18229166666666666]
[0.0]
[0.28409090909090906]
[0.25]
[0.0]
[-0.4666666666666666]
[0.0]
[0.04166666666666667]
[0.7]
[0.0]
[0.375]
[0.2857142857142857]
[0.5]
[0.16]
[0.1875]
[0.125]
[0.0]
[-0.03749999999999998]
[0.5]
[-0.5]
[0.0]
[0.425]
[0.6]
[0.0]
[0.0]
[0.6666666666666666]
[0.55]
[0.2]
[0.25]
[0.8]
[0.0]
[0.0]
[-0.14583333333333334]
[0.0]
[0.2857142857142857]
[0.0]
[0.05]
[0.13333333333333333]
[0.0]
[0.0]
[0.3]
[0.25]
[0.0]
[0.0]
[0.0]
[0.0]
[-0.18125]
[0.16]
[0.0]
[0.4464285714285714]
[0.0]
[-0.04999999999999999]
[0.0]
[0.0]
[0.0]
[1.0]
[1.0]
[0.0]
[0.21428571428571427]
[0.0]
[0.6599999999999999]
[0.0]
[-0.025925925925925946]
[-0.35]
[0.09375]
[0.09444444444444444]
[0.0]
[-0.1]
[0.0]
[1.0]
[0.0]
[0.0]
[0.825]
[0.0]
[0.0]
[0.0]
[-0.3]
[-0.04999999999999999]
[0.16]
[0.75]
[0.0]
[0.46666666666666673]
[-0.34687500000000004]
[0.0]
[0.45]
[0.2]
[0.7]
[0.0]
[0.0]
[0.35714285714285715]
[0.0]
[0.25625]
[0.7]
[0.0]
[0.09999999999999999]
[0.3032142857142857]
[-0.03181818181818183]
[0.0]
[0.0]
[-0.4]
[0.0]
[0.0]
[0.09999999999999998]
[0.0]
[0.0]
[0.48333333333333334]
[0.0]
[-0.125]
[0.0]
[-0.09583333333333334]
[-0.16666666666666666]
[0.0]
[0.35]
[0.0]
[1.0]
[-0.5]
[0.0]
[0.0]
[0.8]
[0.0]
[0.5]
[0.0]
[0.5]
[0.0]
[0.0]
[0.125]
[0.5]
[-0.23214285714285715]
[1.0]
[0.25]
[0.25]
[0.0]
[0.0]
[0.0]
[0.0]
[-0.3]
[-0.022222222222222237]
[0.25]
[-0.5]
[-0.049999999999999996]
[0.2916666666666667]
[-0.36458333333333337]
[0.0]
[0.0]
[0.3361111111111111]
[-0.075]
[0.0]
[-0.0625]
[0.06666666666666667]
[0.7]
[0.31666666666666665]
[0.0]
[0.3]
[0.7]
[0.0]
[0.3]
[0.0]
[0.44999999999999996]
[0.0]
[0.0]
[0.05]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.225]
[0.4]
[0.2]
[1.0]
[0.0]
[0.2]
[0.134375]
[0.3333333333333333]
[0.2]
[0.0]
[0.0]
[0.0]
[-0.09999999999999999]
[0.12187500000000001]
[0.2]
[0.0]
[0.375]
[-0.16666666666666666]
[0.3]
[0.0]
[0.0]
[0.15]
[0.403125]
[-0.12222222222222223]
[-0.5]
[0.0]
[0.3444444444444444]
[0.0]
[-0.09107142857142858]
[0.0]
[0.2866666666666667]
[0.8]
[-0.15555555555555559]
[0.2857142857142857]
[-0.234375]
[0.0]
[0.03777777777777777]
[-0.4]
[-0.6]
[-0.1]
[0.0]
[-0.6999999999999998]
[0.0]
[0.0]
[-0.8]
[0.0]
[0.3]
[0.0]
[0.25]
[-0.025]
[-0.3124999999999999]
[-0.2916666666666667]
[-0.1666666666666666]
[0.05000000000000002]
[0.0]
[0.0]
[0.0]
[0.35]
[-0.5]
[1.0]
[0.0]
[0.225]
[-0.05]
[0.0]
[0.0]
[-0.55]
[-0.0625]
[0.8]
[0.0]
[0.4]
[0.23333333333333336]
[0.0]
[0.0]
[-0.25]
[0.10714285714285714]
[0.3704545454545454]
[0.8]
[0.5]
[1.0]
[0.0]
[0.5]
[0.6]
[0.0]
[0.4]
[-0.26666666666666666]
[1.0]
[0.0]
[-0.3833333333333333]
[0.0]
[-0.3]
[0.3]
[0.25]
[0.5]
[0.0]
[0.16]
[0.0]
[0.35]
[0.0]
[-0.26666666666666666]
[0.25]
[0.0]
[0.0]
[0.0]
[0.5]
[-0.625]
[0.8]
[0.5583333333333332]
[-0.6]
[0.0]
[0.0]
[0.0]
[0.0]
[0.25333333333333335]
[0.0]
[0.0]
[0.0]
[-0.08928571428571427]
[0.25833333333333336]
[0.14285714285714285]
[0.5]
[0.5]
[0.0]
[0.059999999999999984]
[0.07812499999999999]
[0.36875]
[0.0]
[0.0]
[0.16818181818181818]
[-0.75]
[0.0]
[0.0]
[0.0]
[-0.5]
[0.0]
[1.0]
[0.0]
[-0.5]
[0.0]
[0.0]
[0.2]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[-0.4]
[0.85]
[-0.5]
[0.05]
[0.3]
[1.0]
[0.5]
[0.0]
[0.0]
[0.0]
[-0.5]
[-0.04375]
[0.25]
[0.0]
[0.55]
[0.0]
[0.0]
[-0.3]
[0.0]
[0.5]
[0.6]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.2]
[-0.2]
[0.0]
[0.0]
[-0.05]
[0.0]
[0.5]
[0.0]
[0.0]
[-0.25]
[0.0]
[0.0]
[0.25]
[0.25]
[0.2]
[0.0]
[0.18541666666666667]
[0.2]
[0.2333333333333333]
[0.0]
[0.0]
[-0.8749999999999998]
[0.25]
[0.425]
[0.0]
[0.0]
[0.0]
[0.05]
[1.0]
[0.0]
[0.0]
[0.25]
[0.0]
[0.0]
[-0.3888888888888889]
[0.0]
[0.0]
[0.0]
[0.0]
[0.21875]
[0.0]
[0.625]
[0.0]
[0.0]
[-0.15000000000000002]
[0.25]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.19999999999999998]
[-0.09999999999999999]
[0.0]
[0.0]
[0.0]
[0.0]
[-0.6]
[0.0]
[0.0]
[0.0]
[0.2025]
[-0.03333333333333333]
[0.2]
[-0.4]
[0.0]
[0.0050000000000000044]
[0.0]
[0.0]
[-0.5071428571428571]
[-0.1282051282051282]
[0.25]
[0.0]
[0.0]
[-0.125]
[1.0]
[0.5]
[0.0]
[0.0]
[0.1]
[0.0]
[0.0]
[-0.075]
[0.0]
[0.625]
[0.5]
[0.0]
[0.0]
[0.0]
[0.0]
[0.1]
[0.0]
[-0.4]
[0.0]
[0.5]
[0.0]
[0.0]
[0.0]
[0.45]
[0.0]
[0.2]
[0.0]
[0.5]
[0.4]
[0.0]
[0.0]
[0.23333333333333336]
[-0.4]
[0.0]
[0.35000000000000003]
[0.0]
[-0.25]
[0.0]
[0.0]
[0.0]
[0.8]
[0.0]
[0.41666666666666663]
[0.0]
[0.0]
[0.0]
[1.0]
[0.0]
[0.0]
[0.35714285714285715]
[0.21000000000000002]
[0.425]
[0.0]
[0.0]
[0.0]
[0.0]
[0.5]
[0.2]
[0.4375]
[-0.03571428571428571]
[0.0]
[0.0]
[-0.1]
[0.25]
[0.0]
[0.15]
[-0.4]
[0.0]
[0.125]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[-0.2]
[0.0]
[0.0]
[0.033333333333333326]
[-0.09375]
[-0.6]
[-0.5]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[1.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.5]
[0.1]
[0.0]
[0.0]
[0.06818181818181818]
[0.0]
[0.0]
[-0.4]
[0.10208333333333333]
[0.0]
[0.0]
[0.0]
[0.8]
[-0.14583333333333334]
[0.0]
[0.1]
[0.0]
[-0.6]
[0.4666666666666666]
[0.75]
[0.4444444444444444]
[0.20000000000000004]
[0.8666666666666667]
[0.0]
[0.0]
[-0.07629629629629629]
[0.0]
[0.25]
[0.6]
[0.0]
[-0.6999999999999998]
[0.1]
[0.14999999999999997]
[0.0]
[0.0]
[0.0]
[0.0]
[0.19744897959183674]
[0.5]
[0.0]
[0.12301587301587301]
[0.0]
[0.0]
[-0.25]
[0.0]
[0.0]
[0.0]
[0.0]
[-0.6]
[0.1]
[0.8]
[-0.5]
[0.25]
[0.0]
[0.2]
[0.0]
[1.0]
[0.5]
[-0.6]
[0.0]
[0.0]
[-0.43333333333333335]
[0.39999999999999997]
[-0.125]
[0.0]
[0.625]
[0.5]
[-0.3666666666666667]
[0.0]
[0.125]
[0.16]
[0.0]
[0.16]
[0.0]
[0.0]
[-0.3]
[-0.3125]
[0.35]
[-0.4]
[0.0]
[0.4]
[-0.1875]
[0.0]
[0.0]
[0.0]
[0.31666666666666665]
[0.19583333333333333]
[0.0]
[0.0]
[0.0]
[0.0]
[0.0]
[0.25]
[0.0]
[-0.45]
[0.0]
[0.0]
[0.0]
[0.4583333333333333]
[0.0]
[0.0]
[-0.3125]
[0.13]
[0.0]
[0.5]
[0.0]
[0.0]
[0.1328125]
[0.16666666666666666]
[0.14999999999999997]
[0.4]
[0.0]
[-0.20000000000000004]
[0.0]
[0.17045454545454544]
[0.0]
[0.0]
[-0.15]
[0.16666666666666663]
[0.0]
[-0.12000000000000001]
[0.625]
[0.0]
[0.0]
[0.033333333333333326]
[-0.1875]
